time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.720000000000003,-9.15105751811071,0.8633995077530507,21.412705499367327,6.25036864301358,0.438256414131172,0.0,-7.896856365285155,0.6720708262726683,3.834527825846526,-0.04517525394788985,0.15909594260968368,0.0,420.4299526018198,422.59465461833975,421.2830384523791,422.8487523039486
3.780000000000003,-9.632895536080346,0.903228788812248,21.63920072828557,6.24771438763635,0.4475958374017788,0.0,-8.165384323330265,0.6554196663872855,3.7143987667373453,-0.04242581183534693,0.14770848196203631,0.0,432.930286852225,431.99439245720225,432.9304149776061,433.1605872982937
3.840000000000003,-10.132547424597801,0.9419177107501909,21.861424985042035,6.245736675634571,0.45624396553508895,0.0,-8.49046853682085,0.6340878190726396,3.6914673977559915,-0.018720255774953263,0.13582129158061362,0.0,469.28230074806777,468.37659152362346,467.429326770565,469.27303811846764
3.900000000000003,-10.650893589481552,0.9793841714914754,22.079984362546114,6.244188924634592,0.4641081113506518,0.0,-8.788619844158253,0.6147506876986785,3.5927019184653095,-0.046268322326972984,0.11930257454240488,0.0,447.2150727817053,445.882704197961,447.12582168217995,444.8749788026224
3.960000000000003,-11.189325548619578,1.015514957107234,22.296405619106,6.241956209219051,0.4710684358069095,0.0,-9.159696950011964,0.589469463267074,3.619313164775388,-0.023444063326020705,0.10843331526355864,0.0,491.1070169892569,490.3105509409968,490.43028005331365,492.1224260046255
4.020000000000002,-11.748437820235338,1.0502476165802006,22.51068689736308,6.240416418084177,0.4780328004329677,0.0,-9.47821817101631,0.5682368979178285,3.522142031525485,-0.030517772325630355,0.128112227628034,0.0,453.2155370472741,454.80642082552976,454.50959829765407,453.9420444840135
4.080000000000001,-12.326102679891875,1.0837558904576745,22.717465834337347,6.238866490586425,0.48569566460040736,0.0,-9.778283271111345,0.5486473498904585,3.3694625280298696,-0.017808151569802887,0.1269074990412762,0.0,437.6055163765928,437.5203613093729,436.9034324280294,437.9619761149154
4.14,-12.920948336667445,1.1161671401219435,22.91293259391199,6.237759037839954,0.49316238113581967,0.0,-10.051091420879676,0.5317022809400416,3.1454906268667746,-0.01978892998845318,0.11900590456365376,0.0,414.13926481173996,413.4587260864491,413.1340293375323,412.959314373559
4.199999999999998,-13.535018139757733,1.1473351459462304,23.099678329200206,6.236179949603866,0.5002672652959479,0.0,-10.418709849647835,0.5072171697722376,3.077565443333279,-0.04443663244876033,0.11720656923074635,0.0,470.88397669448295,470.7564596426812,473.0009105770436,471.0981845634001
4.259999999999997,-14.169659035846104,1.177166790583607,23.27897228763343,6.23300300524537,0.5070786491935939,0.0,-10.737095751028031,0.4870580860637138,2.8978076083559587,-0.081269003427766,0.1049018566015471,0.0,436.54216083151783,435.52553125736983,437.7899080379997,434.7110390325195
4.319999999999996,-14.825212668562214,1.2056117482614854,23.450096088967303,6.227984127490316,0.5135879543391635,0.0,-11.115572400913067,0.46084129696517767,2.8045140441507233,-0.08888608052833137,0.11483377373498801,0.0,468.8344537587488,469.61534512213046,470.2951396252347,469.69928867220096
4.379999999999995,-15.503561140344033,1.2324387817924927,23.61508025411086,6.2226288748607566,0.520321708343527,0.0,-11.496992909025298,0.43312416220515804,2.693109789577925,-0.0900002973633823,0.10643775946569484,0.0,468.1429151042235,467.49941346501487,467.56757977348724,467.4745286796445
4.439999999999993,-16.203110486354856,1.2577511145941442,23.769740726331044,6.217903074746019,0.5264412810060044,0.0,-11.822648707717251,0.4104241167179728,2.4612199163358732,-0.06257075347729475,0.09116845229612648,0.0,428.4876025461506,427.19643590305725,427.806289568112,430.13076882321843
4.499999999999992,-16.924691457844812,1.2814171628712376,23.914083066882135,6.214321601120375,0.5317515696849373,0.0,-12.231013778953185,0.3783234733549656,2.348214462228364,-0.05448002325990413,0.08256459521818382,0.0,474.63435879425793,473.979322751565,473.3337489584995,473.95389134421487
4.559999999999991,-17.669177564598282,1.3033475783013864,24.048205415765224,6.211182702387958,0.5364101229154317,0.0,-12.586574406778263,0.35260892032429286,2.1213357046825254,-0.048304263849926574,0.0653300144398212,0.0,438.22488310746473,436.79422176852813,437.81433325339384,438.326219285163
4.6199999999999894,-18.438767673427524,1.3232963609198614,24.17430980509024,6.207994687512805,0.5402765290517415,0.0,-13.067165832886664,0.31230666439258964,2.079480422304599,-0.06515389847006302,0.06259898169967307,0.0,504.53976993686,504.34499755471285,506.47503166379636,505.2598042507993
4.679999999999988,-19.23405719775778,1.341229359610415,24.291898175565017,6.204302694802475,0.5437263499076508,0.0,-13.444030658658559,0.28536664942082507,1.8388722662814825,-0.05513189632271488,0.04459758221468655,0.0,443.5010351084454,442.02170162828463,441.2301507995058,442.05430289054704
4.739999999999987,-20.052769501907033,1.3574654128916896,24.39560389927652,6.201072675983212,0.5462912537363147,0.0,-13.847929578532918,0.25577934723895757,1.6165405870960885,-0.051356872849758685,0.03876792397521116,0.0,452.9216504453892,452.45334147075204,451.3078396110254,451.61067467074037
4.799999999999986,-20.896212065909022,1.3718929724104874,24.485959468005667,6.197770936761119,0.5484450467909889,0.0,-14.268452836234427,0.22510206966116308,1.3937563932882955,-0.06362397692624314,0.029428273423756465,0.0,456.2122565246912,455.46617164237375,455.6853506519293,454.70132103835266
4.859999999999984,-21.765232219759408,1.384469542005548,24.56264105990318,6.193730327089369,0.5508749413559135,0.0,-14.700642783385765,0.194057162100334,1.1606632507208954,-0.07606896594798432,0.05651819906993545,0.0,454.3669587009488,456.53512649680465,456.33239446364246,455.3341902714503
4.919999999999983,-22.66051587845473,1.3951758678848727,24.624938436070792,6.189564424009003,0.5541390827535242,0.0,-15.144006410877319,0.16277330407345247,0.9140602935817956,-0.05868245813521666,0.04979582359707564,0.0,454.9478333118519,454.410956542651,454.7392579439451,456.12673183037606
4.979999999999982,-23.585248274322662,1.4036276372313885,24.67601250280693,6.1868567595375,0.5568568611865006,0.0,-15.681846918305368,0.11902901519807199,0.7854582136812189,-0.026601707291744554,0.03429907513528563,0.0,501.4852675616225,500.3588950040286,499.2378048930778,501.5726766054536
5.0399999999999805,-24.538378163484477,1.410126171478462,24.712103707151027,6.185029515743711,0.5586361484074107,0.0,-16.091807406094148,0.0976448318171795,0.41647227792317015,-0.0395555335410784,0.018211143656187406,0.0,422.11661897532304,420.72572529570306,420.36139781578885,419.2364856682052
